ID,Full Guideline,Slogan,Restructured,Example,Argument,Support/Citation,Data Domain,Tool Used/Mentioned,Dashboard Type,Authors,Work,Year,Publisher,How I found it ,Format,Reason for Rating,Subjective Trust Score:,Link,Guideline + Slogan,doc_id,cleaned_text,tokens,preprocessed_text,cluster
V002.012,Choose the simplest appropriate graph type,Simplify!,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Simplify!: Choose the simplest appropriate graph type,doc_1161,Choose the simplest appropriate graph type,"['choose', 'the', 'simplest', 'appropriate', 'graph', 'type']",choose the simplest appropriate graph type,2
V002.013,prefer familiar designs over fancy ones,Simplify!,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Simplify!: prefer familiar designs over fancy ones,doc_1162,prefer familiar designs over fancy ones,"['prefer', 'familiar', 'design', 'over', 'fancy', 'one']",prefer familiar design over fancy one,1
V002.014,Avoid fake dimensions and pie charts,Simplify!,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Simplify!: Avoid fake dimensions and pie charts,doc_1163,Avoid fake dimensions and pie charts,"['avoid', 'fake', 'dimension', 'and', 'pie', 'chart']",avoid fake dimension and pie chart,2
V002.015,"Make your plot “as simple as it can be, but not simpler” (attributed to Albert Einstein; also “Occam's razor” or the law of parsimony).",Simplify!,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Simplify!: Make your plot “as simple as it can be, but not simpler” (attributed to Albert Einstein; also “Occam's razor” or the law of parsimony).",doc_1164,"Make your plot “as simple as it can be, but not simpler” (attributed to Albert Einstein; also “Occam's razor” or the law of parsimony).","['make', 'your', 'plot', 'simple', 'can', 'but', 'not', 'simpler', 'attributed', 'albert', 'einstein', 'also', 'occam', 'razor', 'the', 'law', 'parsimony']",make your plot simple can but not simpler attributed albert einstein also occam razor the law parsimony,7
V002.016,"“Understand, edit, and simplify the information and design with your readers in mind.",Simplify!,,,,"Wong, D.M. The Wall Street Journal Guide to Information Graphics: The Dos and Don'ts of Presenting Data, Facts, and Figures. (WW Norton, New York, NY, 2013).",,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Simplify!: “Understand, edit, and simplify the information and design with your readers in mind.",doc_1165,"“Understand, edit, and simplify the information and design with your readers in mind.","['understand', 'edit', 'and', 'simplify', 'the', 'information', 'and', 'design', 'with', 'your', 'reader', 'mind']",understand edit and simplify the information and design with your reader mind,0
V002.017,Do not be confused: it is hard to make things simple,Simplify!,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Simplify!: Do not be confused: it is hard to make things simple,doc_1166,Do not be confused: it is hard to make things simple,"['not', 'confused', 'hard', 'make', 'thing', 'simple']",not confused hard make thing simple,7
V002.018,"This is an iterative process: “edit and revise,”11 and repeat.",Simplify!,,,,Tufte,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Simplify!: This is an iterative process: “edit and revise,”11 and repeat.",doc_1167,"This is an iterative process: “edit and revise,”11 and repeat.","['this', 'iterative', 'process', 'edit', 'and', 'revise', 'and', 'repeat']",this iterative process edit and revise and repeat,0
V002.019,Maximize the data-to-ink ratio (also “data density index”11) within reason,Maximize the data-to-ink ratio,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Maximize the data-to-ink ratio: Maximize the data-to-ink ratio (also “data density index”11) within reason,doc_1168,Maximize the data-to-ink ratio (also “data density index”11) within reason,"['maximize', 'the', 'ratio', 'also', 'data', 'density', 'index', 'within', 'reason']",maximize the ratio also data density index within reason,5
V002.020,Maximize the signal over the noise by removing the noise: remove anything that distracts from the purpose of the graph.,Maximize the data-to-ink ratio,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Maximize the data-to-ink ratio: Maximize the signal over the noise by removing the noise: remove anything that distracts from the purpose of the graph.,doc_1169,Maximize the signal over the noise by removing the noise: remove anything that distracts from the purpose of the graph.,"['maximize', 'the', 'signal', 'over', 'the', 'noise', 'removing', 'the', 'noise', 'remove', 'anything', 'that', 'distracts', 'from', 'the', 'purpose', 'the', 'graph']",maximize the signal over the noise removing the noise remove anything that distracts from the purpose the graph,2
V002.021,"Nothing is neutral: the choice of symbols or colors, background, fonts, line style and annotations. These elements are noise if they do not serve a clear purpose. Choose them wisely and parsimoniously; make the data stand out.",Maximize the data-to-ink ratio,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Maximize the data-to-ink ratio: Nothing is neutral: the choice of symbols or colors, background, fonts, line style and annotations. These elements are noise if they do not serve a clear purpose. Choose them wisely and parsimoniously; make the data stand out.",doc_1170,"Nothing is neutral: the choice of symbols or colors, background, fonts, line style and annotations. These elements are noise if they do not serve a clear purpose. Choose them wisely and parsimoniously; make the data stand out.","['nothing', 'neutral', 'the', 'choice', 'symbol', 'color', 'background', 'font', 'line', 'style', 'and', 'annotation', 'these', 'element', 'are', 'noise', 'they', 'not', 'serve', 'clear', 'purpose', 'choose', 'them', 'wisely', 'and', 'parsimoniously', 'make', 'the', 'data', 'stand', 'out']",nothing neutral the choice symbol color background font line style and annotation these element are noise they not serve clear purpose choose them wisely and parsimoniously make the data stand out,4
V002.022,Do not trust defaults in graphical software packages,Maximize the data-to-ink ratio,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Maximize the data-to-ink ratio: Do not trust defaults in graphical software packages,doc_1171,Do not trust defaults in graphical software packages,"['not', 'trust', 'default', 'graphical', 'software', 'package']",not trust default graphical software package,7
V002.023,"Often, intelligent use of white space can structure a display better than a lot of ink. (The same holds for tables: these are often most effectively structured by reserving black lines for the horizontal direction and using simple alignment in the vertical direction.)",Maximize the data-to-ink ratio,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Maximize the data-to-ink ratio: Often, intelligent use of white space can structure a display better than a lot of ink. (The same holds for tables: these are often most effectively structured by reserving black lines for the horizontal direction and using simple alignment in the vertical direction.)",doc_1172,"Often, intelligent use of white space can structure a display better than a lot of ink. (The same holds for tables: these are often most effectively structured by reserving black lines for the horizontal direction and using simple alignment in the vertical direction.)","['often', 'intelligent', 'use', 'white', 'space', 'can', 'structure', 'display', 'better', 'than', 'lot', 'ink', 'the', 'same', 'hold', 'for', 'table', 'these', 'are', 'often', 'most', 'effectively', 'structured', 'reserving', 'black', 'line', 'for', 'the', 'horizontal', 'direction', 'and', 'using', 'simple', 'alignment', 'the', 'vertical', 'direction']",often intelligent use white space can structure display better than lot ink the same hold for table these are often most effectively structured reserving black line for the horizontal direction and using simple alignment the vertical direction,6
V002.024,Never clutter your graph with “chart junk.”,Maximize the data-to-ink ratio,,,,Tufte,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Maximize the data-to-ink ratio: Never clutter your graph with “chart junk.”,doc_1173,Never clutter your graph with “chart junk.”,"['never', 'clutter', 'your', 'graph', 'with', 'chart', 'junk']",never clutter your graph with chart junk,0
V002.025,"Display the relevant data directly. In a quantitative workflow, this often means to look at the raw data and not just rely on summary statistics.",Display the relevant data directly,,Exemplar Visualization,, Anscombe's Quartet,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Display the relevant data directly: Display the relevant data directly. In a quantitative workflow, this often means to look at the raw data and not just rely on summary statistics.",doc_1174,"Display the relevant data directly. In a quantitative workflow, this often means to look at the raw data and not just rely on summary statistics.","['display', 'the', 'relevant', 'data', 'directly', 'quantitative', 'workflow', 'this', 'often', 'mean', 'look', 'the', 'raw', 'data', 'and', 'not', 'just', 'rely', 'summary', 'statistic']",display the relevant data directly quantitative workflow this often mean look the raw data and not just rely summary statistic,2
V002.026,Ask yourself what is the best way of summarizing the relevant features of the data; it may not be the mean +/- SE.,Display the relevant data directly,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Display the relevant data directly: Ask yourself what is the best way of summarizing the relevant features of the data; it may not be the mean +/- SE.,doc_1175,Ask yourself what is the best way of summarizing the relevant features of the data; it may not be the mean +/- SE.,"['ask', 'yourself', 'what', 'the', 'best', 'way', 'summarizing', 'the', 'relevant', 'feature', 'the', 'data', 'may', 'not', 'the', 'mean']",ask yourself what the best way summarizing the relevant feature the data may not the mean,5
V002.027,". In a final communication, display concisely what best supports your message",Display the relevant data directly,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Display the relevant data directly: . In a final communication, display concisely what best supports your message",doc_1176,". In a final communication, display concisely what best supports your message","['final', 'communication', 'display', 'concisely', 'what', 'best', 'support', 'your', 'message']",final communication display concisely what best support your message,3
V002.028,"“The rules for good display are quite simple. Examine the data carefully enough to know what they have to say, and then let them say it with a minimum of adornment. Do this while following reasonable regularity practices in the depiction of scale, and label clearly and fully.”",Display the relevant data directly,,,,Wainer (Quote),,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Display the relevant data directly: “The rules for good display are quite simple. Examine the data carefully enough to know what they have to say, and then let them say it with a minimum of adornment. Do this while following reasonable regularity practices in the depiction of scale, and label clearly and fully.”",doc_1177,"“The rules for good display are quite simple. Examine the data carefully enough to know what they have to say, and then let them say it with a minimum of adornment. Do this while following reasonable regularity practices in the depiction of scale, and label clearly and fully.”","['the', 'rule', 'for', 'good', 'display', 'are', 'quite', 'simple', 'examine', 'the', 'data', 'carefully', 'enough', 'know', 'what', 'they', 'have', 'say', 'and', 'then', 'let', 'them', 'say', 'with', 'minimum', 'adornment', 'this', 'while', 'following', 'reasonable', 'regularity', 'practice', 'the', 'depiction', 'scale', 'and', 'label', 'clearly', 'and', 'fully']",the rule for good display are quite simple examine the data carefully enough know what they have say and then let them say with minimum adornment this while following reasonable regularity practice the depiction scale and label clearly and fully,5
V002.029,"The third law mandates to make your message as obvious as possible. Quoting Krzywinski and Cairo,40 “inviting readers to draw their own conclusions is risky.”",Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: The third law mandates to make your message as obvious as possible. Quoting Krzywinski and Cairo,40 “inviting readers to draw their own conclusions is risky.”",doc_1178,"The third law mandates to make your message as obvious as possible. Quoting Krzywinski and Cairo,40 “inviting readers to draw their own conclusions is risky.”","['the', 'third', 'law', 'mandate', 'make', 'your', 'message', 'obvious', 'possible', 'quoting', 'krzywinski', 'and', 'inviting', 'reader', 'draw', 'their', 'own', 'conclusion', 'risky']",the third law mandate make your message obvious possible quoting krzywinski and inviting reader draw their own conclusion risky,7
V002.030,Do not only make your message easy to get. Make it impossible to miss. This extends beyond graphical elements and involves all aspects of communication.,Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Make the message obvious: Do not only make your message easy to get. Make it impossible to miss. This extends beyond graphical elements and involves all aspects of communication.,doc_1179,Do not only make your message easy to get. Make it impossible to miss. This extends beyond graphical elements and involves all aspects of communication.,"['not', 'only', 'make', 'your', 'message', 'easy', 'get', 'make', 'impossible', 'miss', 'this', 'extends', 'beyond', 'graphical', 'element', 'and', 'involves', 'all', 'aspect', 'communication']",not only make your message easy get make impossible miss this extends beyond graphical element and involves all aspect communication,7
V002.031,Choose wisely how to encode the data you display,Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Make the message obvious: Choose wisely how to encode the data you display,doc_1180,Choose wisely how to encode the data you display,"['choose', 'wisely', 'how', 'encode', 'the', 'data', 'you', 'display']",choose wisely how encode the data you display,5
V002.032,"Consider the effectiveness ranking of graphical attributes for encoding numerical values, as proposed by Cleveland 12, 41 and Cleveland and McGill42-44 (see also Cairo,45 Munzner,46 and Heer and Bostock47). See Figure 4 for a representation of this ranking.",Make the message obvious,,,,Cleveland and McGill,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: Consider the effectiveness ranking of graphical attributes for encoding numerical values, as proposed by Cleveland 12, 41 and Cleveland and McGill42-44 (see also Cairo,45 Munzner,46 and Heer and Bostock47). See Figure 4 for a representation of this ranking.",doc_1181,"Consider the effectiveness ranking of graphical attributes for encoding numerical values, as proposed by Cleveland 12, 41 and Cleveland and McGill42-44 (see also Cairo,45 Munzner,46 and Heer and Bostock47). See Figure 4 for a representation of this ranking.","['consider', 'the', 'effectiveness', 'ranking', 'graphical', 'attribute', 'for', 'encoding', 'numerical', 'value', 'proposed', 'cleveland', 'and', 'cleveland', 'and', 'see', 'also', 'and', 'heer', 'and', 'see', 'figure', 'for', 'representation', 'this', 'ranking']",consider the effectiveness ranking graphical attribute for encoding numerical value proposed cleveland and cleveland and see also and heer and see figure for representation this ranking,0
V002.033,"Exploit preattentive processing as much as possible.19, 48 Some graphical features “jump to the eye,” whereas others require careful inspection. Consider this in your choice of how to encode the data (Cleveland-McGill effectiveness ranking; see above) and in your choice of symbols, colors, line types, etc. See Figure 2 for an illustration.",Make the message obvious,,Exemplar Visualization,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: Exploit preattentive processing as much as possible.19, 48 Some graphical features “jump to the eye,” whereas others require careful inspection. Consider this in your choice of how to encode the data (Cleveland-McGill effectiveness ranking; see above) and in your choice of symbols, colors, line types, etc. See Figure 2 for an illustration.",doc_1182,"Exploit preattentive processing as much as possible.19, 48 Some graphical features “jump to the eye,” whereas others require careful inspection. Consider this in your choice of how to encode the data (Cleveland-McGill effectiveness ranking; see above) and in your choice of symbols, colors, line types, etc. See Figure 2 for an illustration.","['exploit', 'preattentive', 'processing', 'much', 'some', 'graphical', 'feature', 'jump', 'the', 'eye', 'whereas', 'others', 'require', 'careful', 'inspection', 'consider', 'this', 'your', 'choice', 'how', 'encode', 'the', 'data', 'effectiveness', 'ranking', 'see', 'above', 'and', 'your', 'choice', 'symbol', 'color', 'line', 'type', 'etc', 'see', 'figure', 'for', 'illustration']",exploit preattentive processing much some graphical feature jump the eye whereas others require careful inspection consider this your choice how encode the data effectiveness ranking see above and your choice symbol color line type etc see figure for illustration,5
V002.034,"Avoid mental arithmetic. If differences or ratios are the main interest, show them directly. If both raw values and differences are of interest, consider showing both. Use identical axis ranges across multiple plots or panels where appropriate.",Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: Avoid mental arithmetic. If differences or ratios are the main interest, show them directly. If both raw values and differences are of interest, consider showing both. Use identical axis ranges across multiple plots or panels where appropriate.",doc_1183,"Avoid mental arithmetic. If differences or ratios are the main interest, show them directly. If both raw values and differences are of interest, consider showing both. Use identical axis ranges across multiple plots or panels where appropriate.","['avoid', 'mental', 'arithmetic', 'difference', 'ratio', 'are', 'the', 'main', 'interest', 'show', 'them', 'directly', 'both', 'raw', 'value', 'and', 'difference', 'are', 'interest', 'consider', 'showing', 'both', 'use', 'identical', 'axis', 'range', 'across', 'multiple', 'plot', 'panel', 'where', 'appropriate']",avoid mental arithmetic difference ratio are the main interest show them directly both raw value and difference are interest consider showing both use identical axis range across multiple plot panel where appropriate,7
V002.035,"Exploit the principles of visual grouping.49 Graphical entities are most effectively grouped by enclosure, connection, proximity, and similarity (in this order). That is, similar objects are perceived as belonging together, as are objects close to each other, connected by lines, or enclosed in a common subspace. See Figure 3 for an illustration: these mechanisms can provide contextual information to a plot in a simple yet powerful way.",Make the message obvious,,,,"Wong, B. Points of view: Gestalt principles (Part 1). Nat. Methods 7, 863 (2010).",,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: Exploit the principles of visual grouping.49 Graphical entities are most effectively grouped by enclosure, connection, proximity, and similarity (in this order). That is, similar objects are perceived as belonging together, as are objects close to each other, connected by lines, or enclosed in a common subspace. See Figure 3 for an illustration: these mechanisms can provide contextual information to a plot in a simple yet powerful way.",doc_1184,"Exploit the principles of visual grouping.49 Graphical entities are most effectively grouped by enclosure, connection, proximity, and similarity (in this order). That is, similar objects are perceived as belonging together, as are objects close to each other, connected by lines, or enclosed in a common subspace. See Figure 3 for an illustration: these mechanisms can provide contextual information to a plot in a simple yet powerful way.","['exploit', 'the', 'principle', 'visual', 'graphical', 'entity', 'are', 'most', 'effectively', 'grouped', 'enclosure', 'connection', 'proximity', 'and', 'similarity', 'this', 'order', 'that', 'similar', 'object', 'are', 'perceived', 'belonging', 'together', 'are', 'object', 'close', 'each', 'other', 'connected', 'line', 'enclosed', 'common', 'subspace', 'see', 'figure', 'for', 'illustration', 'these', 'mechanism', 'can', 'provide', 'contextual', 'information', 'plot', 'simple', 'yet', 'powerful', 'way']",exploit the principle visual graphical entity are most effectively grouped enclosure connection proximity and similarity this order that similar object are perceived belonging together are object close each other connected line enclosed common subspace see figure for illustration these mechanism can provide contextual information plot simple yet powerful way,0
V002.036,Minimize the viewer's eye movement. Place elements that are to be compared close to each other. Prefer direct labeling over a legend. See also Figure 5.,Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,Make the message obvious: Minimize the viewer's eye movement. Place elements that are to be compared close to each other. Prefer direct labeling over a legend. See also Figure 5.,doc_1185,Minimize the viewer's eye movement. Place elements that are to be compared close to each other. Prefer direct labeling over a legend. See also Figure 5.,"['minimize', 'the', 'viewer', 'eye', 'movement', 'place', 'element', 'that', 'are', 'compared', 'close', 'each', 'other', 'prefer', 'direct', 'labeling', 'over', 'legend', 'see', 'also', 'figure']",minimize the viewer eye movement place element that are compared close each other prefer direct labeling over legend see also figure,0
V002.037,"Draw the reader's attention to the main points. Use appropriate graphical features (e.g., bold or colored highlighting, reference lines, circling, etc.). Follow up with explicit labeling (e.g., “treatment A outperforms treatment B by X%”).",Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: Draw the reader's attention to the main points. Use appropriate graphical features (e.g., bold or colored highlighting, reference lines, circling, etc.). Follow up with explicit labeling (e.g., “treatment A outperforms treatment B by X%”).",doc_1186,"Draw the reader's attention to the main points. Use appropriate graphical features (e.g., bold or colored highlighting, reference lines, circling, etc.). Follow up with explicit labeling (e.g., “treatment A outperforms treatment B by X%”).","['draw', 'the', 'reader', 'attention', 'the', 'main', 'point', 'use', 'appropriate', 'graphical', 'feature', 'bold', 'colored', 'highlighting', 'reference', 'line', 'circling', 'follow', 'with', 'explicit', 'labeling', 'treatment', 'outperforms', 'treatment']",draw the reader attention the main point use appropriate graphical feature bold colored highlighting reference line circling follow with explicit labeling treatment outperforms treatment,2
V002.038,"Add meaningful information to a graph to tell the whole story (e.g., include reference lines, benchmark effects, inferences, etc.).",Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: Add meaningful information to a graph to tell the whole story (e.g., include reference lines, benchmark effects, inferences, etc.).",doc_1187,"Add meaningful information to a graph to tell the whole story (e.g., include reference lines, benchmark effects, inferences, etc.).","['add', 'meaningful', 'information', 'graph', 'tell', 'the', 'whole', 'story', 'include', 'reference', 'line', 'benchmark', 'effect', 'inference', 'etc']",add meaningful information graph tell the whole story include reference line benchmark effect inference etc,2
V002.039,"Use effective redundancy. Convey the same message through multiple channels, to amplify it and give the audience a second chance to get it. Use words and pictures in unison.16 For example, in addition to showing the data, consider annotating the “good” or “bad” axis direction, and state what is seen in plain words. Do not confuse redundancy (pointlessly cluttering the graph) with effective redundancy (conveying a message through multiple complementary channels).",Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: Use effective redundancy. Convey the same message through multiple channels, to amplify it and give the audience a second chance to get it. Use words and pictures in unison.16 For example, in addition to showing the data, consider annotating the “good” or “bad” axis direction, and state what is seen in plain words. Do not confuse redundancy (pointlessly cluttering the graph) with effective redundancy (conveying a message through multiple complementary channels).",doc_1188,"Use effective redundancy. Convey the same message through multiple channels, to amplify it and give the audience a second chance to get it. Use words and pictures in unison.16 For example, in addition to showing the data, consider annotating the “good” or “bad” axis direction, and state what is seen in plain words. Do not confuse redundancy (pointlessly cluttering the graph) with effective redundancy (conveying a message through multiple complementary channels).","['use', 'effective', 'redundancy', 'convey', 'the', 'same', 'message', 'through', 'multiple', 'channel', 'amplify', 'and', 'give', 'the', 'audience', 'second', 'chance', 'get', 'use', 'word', 'and', 'picture', 'for', 'example', 'addition', 'showing', 'the', 'data', 'consider', 'annotating', 'the', 'good', 'bad', 'axis', 'direction', 'and', 'state', 'what', 'seen', 'plain', 'word', 'not', 'confuse', 'redundancy', 'pointlessly', 'cluttering', 'the', 'graph', 'with', 'effective', 'redundancy', 'conveying', 'message', 'through', 'multiple', 'complementary', 'channel']",use effective redundancy convey the same message through multiple channel amplify and give the audience second chance get use word and picture for example addition showing the data consider annotating the good bad axis direction and state what seen plain word not confuse redundancy pointlessly cluttering the graph with effective redundancy conveying message through multiple complementary channel,2
