ID,Full Guideline,Slogan,Restructured,Example,Argument,Support/Citation,Data Domain,Tool Used/Mentioned,Dashboard Type,Authors,Work,Year,Publisher,How I found it ,Format,Reason for Rating,Subjective Trust Score:,Link,Guideline + Slogan,doc_id,cleaned_text,tokens,preprocessed_text,cluster
D043.008,"Consistent user interaction: Ensure that interactions with gamification features follow the same principles as the rest of the dashboard. For example, if tooltips are used to provide information on charts, similar tooltips should explain gamification elements.",Consistent user interaction,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Consistent user interaction: Consistent user interaction: Ensure that interactions with gamification features follow the same principles as the rest of the dashboard. For example, if tooltips are used to provide information on charts, similar tooltips should explain gamification elements.",doc_1043,"Consistent user interaction: Ensure that interactions with gamification features follow the same principles as the rest of the dashboard. For example, if tooltips are used to provide information on charts, similar tooltips should explain gamification elements.","['consistent', 'user', 'interaction', 'ensure', 'interactions', 'gamification', 'features', 'follow', 'principles', 'rest', 'dashboard', 'example', 'tooltips', 'used', 'provide', 'information', 'charts', 'similar', 'tooltips', 'explain', 'gamification', 'elements']",consistent user interaction ensure interactions gamification features follow principles rest dashboard example tooltips used provide information charts similar tooltips explain gamification elements,7
D043.009,"Reliable user experience: Gamification features should be predictable in their behavior and rewards, aligning with the users’ expectations based on their experiences with the rest of the dashboard. This helps in maintaining a seamless user journey across the dashboard",Reliable user experience,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Reliable user experience: Reliable user experience: Gamification features should be predictable in their behavior and rewards, aligning with the users’ expectations based on their experiences with the rest of the dashboard. This helps in maintaining a seamless user journey across the dashboard",doc_1044,"Reliable user experience: Gamification features should be predictable in their behavior and rewards, aligning with the users’ expectations based on their experiences with the rest of the dashboard. This helps in maintaining a seamless user journey across the dashboard","['reliable', 'user', 'experience', 'gamification', 'features', 'predictable', 'behavior', 'rewards', 'aligning', 'users', 'expectations', 'based', 'experiences', 'rest', 'dashboard', 'helps', 'maintaining', 'seamless', 'user', 'journey', 'across', 'dashboard']",reliable user experience gamification features predictable behavior rewards aligning users expectations based experiences rest dashboard helps maintaining seamless user journey across dashboard,7
D043.010,"Accommodate varying user needs by offering customizable views and controls, allow- ing users to adjust dashboards to fit their specific work preferences and requirements. Flexibility in dashboard design is crucial in environments where user roles and their corresponding data needs vary widely",Flexibility,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Flexibility: Accommodate varying user needs by offering customizable views and controls, allow- ing users to adjust dashboards to fit their specific work preferences and requirements. Flexibility in dashboard design is crucial in environments where user roles and their corresponding data needs vary widely",doc_1045,"Accommodate varying user needs by offering customizable views and controls, allow- ing users to adjust dashboards to fit their specific work preferences and requirements. Flexibility in dashboard design is crucial in environments where user roles and their corresponding data needs vary widely","['accommodate', 'varying', 'user', 'needs', 'offering', 'customizable', 'views', 'controls', 'ing', 'users', 'adjust', 'dashboards', 'fit', 'specific', 'work', 'preferences', 'requirements', 'flexibility', 'dashboard', 'design', 'crucial', 'environments', 'user', 'roles', 'corresponding', 'data', 'needs', 'vary', 'widely']",accommodate varying user needs offering customizable views controls ing users adjust dashboards fit specific work preferences requirements flexibility dashboard design crucial environments user roles corresponding data needs vary widely,7
D043.011,"Customizable gamification settings: Allow users to personalize gamifica- tion features such as the visibility of leaderboards, the types of notifications they receive, or the complexity of challenges. This customization makes gam- ification more relevant and engaging for each user.",Customizable gamification settings,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Customizable gamification settings: Customizable gamification settings: Allow users to personalize gamifica- tion features such as the visibility of leaderboards, the types of notifications they receive, or the complexity of challenges. This customization makes gam- ification more relevant and engaging for each user.",doc_1046,"Customizable gamification settings: Allow users to personalize gamifica- tion features such as the visibility of leaderboards, the types of notifications they receive, or the complexity of challenges. This customization makes gam- ification more relevant and engaging for each user.","['customizable', 'gamification', 'settings', 'allow', 'users', 'personalize', 'tion', 'features', 'visibility', 'leaderboards', 'types', 'notifications', 'receive', 'complexity', 'challenges', 'customization', 'makes', 'ification', 'relevant', 'engaging', 'user']",customizable gamification settings allow users personalize tion features visibility leaderboards types notifications receive complexity challenges customization makes ification relevant engaging user,7
D043.012,"Scalable challenges: Implement gamification challenges that can adapt to varying degrees of user skill and commitment. This flexibility ensures that all users, from novices to experts, find the challenges rewarding and appropriate to their levels of expertise",Scalable challenges,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Scalable challenges: Scalable challenges: Implement gamification challenges that can adapt to varying degrees of user skill and commitment. This flexibility ensures that all users, from novices to experts, find the challenges rewarding and appropriate to their levels of expertise",doc_1047,"Scalable challenges: Implement gamification challenges that can adapt to varying degrees of user skill and commitment. This flexibility ensures that all users, from novices to experts, find the challenges rewarding and appropriate to their levels of expertise","['scalable', 'challenges', 'implement', 'gamification', 'challenges', 'adapt', 'varying', 'degrees', 'user', 'skill', 'commitment', 'flexibility', 'ensures', 'users', 'novices', 'experts', 'find', 'challenges', 'rewarding', 'appropriate', 'levels', 'expertise']",scalable challenges implement gamification challenges adapt varying degrees user skill commitment flexibility ensures users novices experts find challenges rewarding appropriate levels expertise,7
D043.013,"Engage users by incorporating interactive elements such as drill-downs, sliders, and dynamic charts, which facilitate active exploration of the data.",Interactivity,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Interactivity: Engage users by incorporating interactive elements such as drill-downs, sliders, and dynamic charts, which facilitate active exploration of the data.",doc_1048,"Engage users by incorporating interactive elements such as drill-downs, sliders, and dynamic charts, which facilitate active exploration of the data.","['engage', 'users', 'incorporating', 'interactive', 'elements', 'sliders', 'dynamic', 'charts', 'facilitate', 'active', 'exploration', 'data']",engage users incorporating interactive elements sliders dynamic charts facilitate active exploration data,7
D043.014,Interactive challenges: Create challenges that users can engage with di- rectly within the dashboard. These could involve completing tasks to unlock data visualizations or interactive elements that reveal more complex layers of data.,Interactive challenges,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,Interactive challenges: Interactive challenges: Create challenges that users can engage with di- rectly within the dashboard. These could involve completing tasks to unlock data visualizations or interactive elements that reveal more complex layers of data.,doc_1049,Interactive challenges: Create challenges that users can engage with di- rectly within the dashboard. These could involve completing tasks to unlock data visualizations or interactive elements that reveal more complex layers of data.,"['interactive', 'challenges', 'create', 'challenges', 'users', 'engage', 'rectly', 'within', 'dashboard', 'could', 'involve', 'completing', 'tasks', 'unlock', 'data', 'visualizations', 'interactive', 'elements', 'reveal', 'complex', 'layers', 'data']",interactive challenges create challenges users engage rectly within dashboard could involve completing tasks unlock data visualizations interactive elements reveal complex layers data,7
D043.015,"Dynamic reward systems: Use interactive elements to visually represent progress towards earning rewards or unlocking achievements. For example, dynamic progress bars or visual transformations of avatars/icons as users ad- vance",Dynamic reward systems,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Dynamic reward systems: Dynamic reward systems: Use interactive elements to visually represent progress towards earning rewards or unlocking achievements. For example, dynamic progress bars or visual transformations of avatars/icons as users ad- vance",doc_1050,"Dynamic reward systems: Use interactive elements to visually represent progress towards earning rewards or unlocking achievements. For example, dynamic progress bars or visual transformations of avatars/icons as users ad- vance","['dynamic', 'reward', 'systems', 'use', 'interactive', 'elements', 'visually', 'represent', 'progress', 'towards', 'earning', 'rewards', 'unlocking', 'achievements', 'example', 'dynamic', 'progress', 'bars', 'visual', 'transformations', 'users', 'vance']",dynamic reward systems use interactive elements visually represent progress towards earning rewards unlocking achievements example dynamic progress bars visual transformations users vance,7
D043.016,"Real-time feedback: Incorporate real-time interactive feedback for user ac- tions related to gamification. This could be instant visual or textual feedback on user progress towards a goal, adjustments to leaderboards, or updates to points and rewards statuses.",Real-time feedback,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Real-time feedback: Real-time feedback: Incorporate real-time interactive feedback for user ac- tions related to gamification. This could be instant visual or textual feedback on user progress towards a goal, adjustments to leaderboards, or updates to points and rewards statuses.",doc_1051,"Real-time feedback: Incorporate real-time interactive feedback for user ac- tions related to gamification. This could be instant visual or textual feedback on user progress towards a goal, adjustments to leaderboards, or updates to points and rewards statuses.","['feedback', 'incorporate', 'interactive', 'feedback', 'user', 'tions', 'related', 'gamification', 'could', 'instant', 'visual', 'textual', 'feedback', 'user', 'progress', 'towards', 'goal', 'adjustments', 'leaderboards', 'updates', 'points', 'rewards', 'statuses']",feedback incorporate interactive feedback user tions related gamification could instant visual textual feedback user progress towards goal adjustments leaderboards updates points rewards statuses,7
D043.017,Focus on identifying and addressing the common and critical needs across all user groups to ensure that the dashboard design is aligned with overarching organiza- tional goals and user expectations,Understanding pervasive needs,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,Understanding pervasive needs: Focus on identifying and addressing the common and critical needs across all user groups to ensure that the dashboard design is aligned with overarching organiza- tional goals and user expectations,doc_1052,Focus on identifying and addressing the common and critical needs across all user groups to ensure that the dashboard design is aligned with overarching organiza- tional goals and user expectations,"['focus', 'identifying', 'addressing', 'common', 'critical', 'needs', 'across', 'user', 'groups', 'ensure', 'dashboard', 'design', 'aligned', 'overarching', 'tional', 'goals', 'user', 'expectations']",focus identifying addressing common critical needs across user groups ensure dashboard design aligned overarching tional goals user expectations,7
D043.018,Alignment with goals: Ensure that all gamified elements support organi- zational objectives. This might involve gamifying the tracking of key perfor- mance indicators (KPIs) or critical metrics that reflect organizational priori- ties.,"Needs-driven design: Tailor gamification strategies to address specific user needs and challenges. For instance, if users need encouragement to complete routine tasks, introduce gamification elements like daily challenges or goal- setting with rewards.",,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Needs-driven design: Tailor gamification strategies to address specific user needs and challenges. For instance, if users need encouragement to complete routine tasks, introduce gamification elements like daily challenges or goal- setting with rewards.: Alignment with goals: Ensure that all gamified elements support organi- zational objectives. This might involve gamifying the tracking of key perfor- mance indicators (KPIs) or critical metrics that reflect organizational priori- ties.",doc_1053,Alignment with goals: Ensure that all gamified elements support organi- zational objectives. This might involve gamifying the tracking of key perfor- mance indicators (KPIs) or critical metrics that reflect organizational priori- ties.,"['alignment', 'goals', 'ensure', 'gamified', 'elements', 'support', 'zational', 'objectives', 'might', 'involve', 'gamifying', 'tracking', 'key', 'mance', 'indicators', 'kpis', 'critical', 'metrics', 'reflect', 'organizational', 'ties']",alignment goals ensure gamified elements support zational objectives might involve gamifying tracking key mance indicators kpis critical metrics reflect organizational ties,1
D043.019,"Ensure that the dashboard is accessible to all users, including those with disabilities. This involves adhering to web accessibility standards like WCAG (Web Content Accessibility Guidelines) and considering diverse user interfaces to accommodate different needs.",Accessibility,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Accessibility: Ensure that the dashboard is accessible to all users, including those with disabilities. This involves adhering to web accessibility standards like WCAG (Web Content Accessibility Guidelines) and considering diverse user interfaces to accommodate different needs.",doc_1054,"Ensure that the dashboard is accessible to all users, including those with disabilities. This involves adhering to web accessibility standards like WCAG (Web Content Accessibility Guidelines) and considering diverse user interfaces to accommodate different needs.","['ensure', 'dashboard', 'accessible', 'users', 'including', 'disabilities', 'involves', 'adhering', 'web', 'accessibility', 'standards', 'like', 'wcag', 'web', 'content', 'accessibility', 'guidelines', 'considering', 'diverse', 'user', 'interfaces', 'accommodate', 'different', 'needs']",ensure dashboard accessible users including disabilities involves adhering web accessibility standards like wcag web content accessibility guidelines considering diverse user interfaces accommodate different needs,0
D043.020,"Adaptive design: Design gamification elements that can be adapted for various accessibility needs. For instance, ensure that leaderboards and progress bars are readable with screen readers and provide alternative ways for users to receive gamified feedback if visual or auditory elements are not suitable.",Customizable interfaces,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Customizable interfaces: Adaptive design: Design gamification elements that can be adapted for various accessibility needs. For instance, ensure that leaderboards and progress bars are readable with screen readers and provide alternative ways for users to receive gamified feedback if visual or auditory elements are not suitable.",doc_1055,"Adaptive design: Design gamification elements that can be adapted for various accessibility needs. For instance, ensure that leaderboards and progress bars are readable with screen readers and provide alternative ways for users to receive gamified feedback if visual or auditory elements are not suitable.","['adaptive', 'design', 'design', 'gamification', 'elements', 'adapted', 'various', 'accessibility', 'needs', 'instance', 'ensure', 'leaderboards', 'progress', 'bars', 'readable', 'screen', 'readers', 'provide', 'alternative', 'ways', 'users', 'receive', 'gamified', 'feedback', 'visual', 'auditory', 'elements', 'suitable']",adaptive design design gamification elements adapted various accessibility needs instance ensure leaderboards progress bars readable screen readers provide alternative ways users receive gamified feedback visual auditory elements suitable,1
D043.021,"Customizable interfaces: Allow users to customize how gamification ele- ments are displayed, such as changing color contrasts, font sizes, or even the method of interaction, to accommodate their personal accessibility needs",Customizable interfaces,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Customizable interfaces: Customizable interfaces: Allow users to customize how gamification ele- ments are displayed, such as changing color contrasts, font sizes, or even the method of interaction, to accommodate their personal accessibility needs",doc_1056,"Customizable interfaces: Allow users to customize how gamification ele- ments are displayed, such as changing color contrasts, font sizes, or even the method of interaction, to accommodate their personal accessibility needs","['customizable', 'interfaces', 'allow', 'users', 'customize', 'gamification', 'ments', 'displayed', 'changing', 'color', 'contrasts', 'font', 'sizes', 'even', 'method', 'interaction', 'accommodate', 'personal', 'accessibility', 'needs']",customizable interfaces allow users customize gamification ments displayed changing color contrasts font sizes even method interaction accommodate personal accessibility needs,7
D043.022,Implement mechanisms within the dashboard that provide immediate and clear feedback based on user interactions,Giving feedback to users,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,Giving feedback to users: Implement mechanisms within the dashboard that provide immediate and clear feedback based on user interactions,doc_1057,Implement mechanisms within the dashboard that provide immediate and clear feedback based on user interactions,"['implement', 'mechanisms', 'within', 'dashboard', 'provide', 'immediate', 'clear', 'feedback', 'based', 'user', 'interactions']",implement mechanisms within dashboard provide immediate clear feedback based user interactions,7
D043.023,"Be timely and relevant: Provide feedback immediately after user actions to maintain engagement and relevance. For example, updating a progress bar or awarding points right after a task is completed helps users see the direct results of their actions",Be timely and relevant,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Be timely and relevant: Be timely and relevant: Provide feedback immediately after user actions to maintain engagement and relevance. For example, updating a progress bar or awarding points right after a task is completed helps users see the direct results of their actions",doc_1058,"Be timely and relevant: Provide feedback immediately after user actions to maintain engagement and relevance. For example, updating a progress bar or awarding points right after a task is completed helps users see the direct results of their actions","['timely', 'relevant', 'provide', 'feedback', 'immediately', 'user', 'actions', 'maintain', 'engagement', 'relevance', 'example', 'updating', 'progress', 'bar', 'awarding', 'points', 'right', 'task', 'completed', 'helps', 'users', 'see', 'direct', 'results', 'actions']",timely relevant provide feedback immediately user actions maintain engagement relevance example updating progress bar awarding points right task completed helps users see direct results actions,7
D043.024,"Be visually engaging: Use visual cues such as badges, animations, or col- orful displays to make feedback more noticeable and enjoyable. This not only makes the interaction more satisfying but also helps in retaining user attention and interest.",Be visually engaging,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Be visually engaging: Be visually engaging: Use visual cues such as badges, animations, or col- orful displays to make feedback more noticeable and enjoyable. This not only makes the interaction more satisfying but also helps in retaining user attention and interest.",doc_1059,"Be visually engaging: Use visual cues such as badges, animations, or col- orful displays to make feedback more noticeable and enjoyable. This not only makes the interaction more satisfying but also helps in retaining user attention and interest.","['visually', 'engaging', 'use', 'visual', 'cues', 'badges', 'animations', 'orful', 'displays', 'make', 'feedback', 'noticeable', 'enjoyable', 'makes', 'interaction', 'satisfying', 'also', 'helps', 'retaining', 'user', 'attention', 'interest']",visually engaging use visual cues badges animations orful displays make feedback noticeable enjoyable makes interaction satisfying also helps retaining user attention interest,0
D043.025,"Encourage positive behavior: Design feedback to reinforce desirable be- haviors within the dashboard. For instance, giving extra points for completing tasks ahead of schedule or providing virtual trophies for achieving high accu- racy can motivate users to maintain or improve their performance",Encourage positive behavior,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Encourage positive behavior: Encourage positive behavior: Design feedback to reinforce desirable be- haviors within the dashboard. For instance, giving extra points for completing tasks ahead of schedule or providing virtual trophies for achieving high accu- racy can motivate users to maintain or improve their performance",doc_1060,"Encourage positive behavior: Design feedback to reinforce desirable be- haviors within the dashboard. For instance, giving extra points for completing tasks ahead of schedule or providing virtual trophies for achieving high accu- racy can motivate users to maintain or improve their performance","['encourage', 'positive', 'behavior', 'design', 'feedback', 'reinforce', 'desirable', 'haviors', 'within', 'dashboard', 'instance', 'giving', 'extra', 'points', 'completing', 'tasks', 'ahead', 'schedule', 'providing', 'virtual', 'trophies', 'achieving', 'high', 'racy', 'motivate', 'users', 'maintain', 'improve', 'performance']",encourage positive behavior design feedback reinforce desirable haviors within dashboard instance giving extra points completing tasks ahead schedule providing virtual trophies achieving high racy motivate users maintain improve performance,7
D043.026,"Enhance user trust and engagement by transparently displaying information about data sources, collection methods, and analytical methodologies.",Transparency,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Transparency: Enhance user trust and engagement by transparently displaying information about data sources, collection methods, and analytical methodologies.",doc_1061,"Enhance user trust and engagement by transparently displaying information about data sources, collection methods, and analytical methodologies.","['enhance', 'user', 'trust', 'engagement', 'transparently', 'displaying', 'information', 'data', 'sources', 'collection', 'methods', 'analytical', 'methodologies']",enhance user trust engagement transparently displaying information data sources collection methods analytical methodologies,7
D043.027,"Explain scoring mechanisms: Clearly describe how points are calculated and what actions influence these scores. This helps users understand the fairness and rationale behind the gamification elements, enhancing their en- gagement and trust in the system",Explain scoring mechanisms,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Explain scoring mechanisms: Explain scoring mechanisms: Clearly describe how points are calculated and what actions influence these scores. This helps users understand the fairness and rationale behind the gamification elements, enhancing their en- gagement and trust in the system",doc_1062,"Explain scoring mechanisms: Clearly describe how points are calculated and what actions influence these scores. This helps users understand the fairness and rationale behind the gamification elements, enhancing their en- gagement and trust in the system","['explain', 'scoring', 'mechanisms', 'clearly', 'describe', 'points', 'calculated', 'actions', 'influence', 'scores', 'helps', 'users', 'understand', 'fairness', 'rationale', 'behind', 'gamification', 'elements', 'enhancing', 'gagement', 'trust', 'system']",explain scoring mechanisms clearly describe points calculated actions influence scores helps users understand fairness rationale behind gamification elements enhancing gagement trust system,7
