ID,Full Guideline,Slogan,Restructured,Example,Argument,Support/Citation,Data Domain,Tool Used/Mentioned,Dashboard Type,Authors,Work,Year,Publisher,How I found it ,Format,Reason for Rating,Subjective Trust Score:,Link,Guideline + Slogan,doc_id,cleaned_text,tokens,preprocessed_text,cluster
D040.001,"to design an effective dashboard, it is encouraged to identify a topic (i.e., a key column) and configure composed charts to discover insights surrounding the topic","to design an effective dashboard, it is encouraged to identify a topic (i.e., a key column) and configure composed charts to discover insights surrounding the topic",,,,,Nonspecific,DashBot,Analytical dashboards have been broadly used in business intelligence to help data analysts explore and discover data insights with multiple-view visualizations (MVs),Dazhen Deng; Aoyu Wu; Huamin Qu; Yingcai Wu,DashBot: Insight-Driven Dashboard Generation Based on Deep Reinforcement Learning,2023,TVCG,Google Scholar,Research Paper,No strong opinion,4.0,https://ieeexplore.ieee.org/abstract/document/9906971,"to design an effective dashboard, it is encouraged to identify a topic (i.e., a key column) and configure composed charts to discover insights surrounding the topic: to design an effective dashboard, it is encouraged to identify a topic (i.e., a key column) and configure composed charts to discover insights surrounding the topic",doc_1018,"to design an effective dashboard, it is encouraged to identify a topic (i.e., a key column) and configure composed charts to discover insights surrounding the topic","['design', 'effective', 'dashboard', 'encouraged', 'identify', 'topic', 'key', 'column', 'configure', 'composed', 'chart', 'discover', 'insight', 'surrounding', 'topic']",design effective dashboard encouraged identify topic key column configure composed chart discover insight surrounding topic,1
D040.002,"Besides, it is necessary to introduce adequate chart diversity to enhance the expressiveness but avoid a large chart number.","Besides, it is necessary to introduce adequate chart diversity to enhance the expressiveness but avoid a large chart number.",,,,,Nonspecific,DashBot,Analytical dashboards have been broadly used in business intelligence to help data analysts explore and discover data insights with multiple-view visualizations (MVs),Dazhen Deng; Aoyu Wu; Huamin Qu; Yingcai Wu,DashBot: Insight-Driven Dashboard Generation Based on Deep Reinforcement Learning,2023,TVCG,Google Scholar,Research Paper,No strong opinion,4.0,https://ieeexplore.ieee.org/abstract/document/9906971,"Besides, it is necessary to introduce adequate chart diversity to enhance the expressiveness but avoid a large chart number.: Besides, it is necessary to introduce adequate chart diversity to enhance the expressiveness but avoid a large chart number.",doc_1019,"Besides, it is necessary to introduce adequate chart diversity to enhance the expressiveness but avoid a large chart number.","['besides', 'necessary', 'introduce', 'adequate', 'chart', 'diversity', 'enhance', 'expressiveness', 'avoid', 'large', 'chart', 'number']",besides necessary introduce adequate chart diversity enhance expressiveness avoid large chart number,5
D041.001,“support correct data interpretation,“support correct data interpretation,,,,Few,Public Health,Nonspecific," Dashboards allow users
to monitor one or more systems at a glance by integrating them and summarizing key
metrics in real time to support decision making (Kintz, 2012; Morgan et al., 2008). ",International Conference on HCI in Business,Towards Public Health Dashboard Design Guidelines,2014,International Conference on HCI in Business,Google Scholar,research paper,No strong opinion,4.0,https://link.springer.com/chapter/10.1007/978-3-319-07293-7_5,“support correct data interpretation: “support correct data interpretation,doc_1020,“support correct data interpretation,"['support', 'correct', 'data', 'interpretation']",support correct data interpretation,0
D041.002,"This guideline seeks to reduce the users’ cognitive load by including all indicators on a single screen without a need for navigation. In addition, charts and graphs should be used where sensible to show trends visually and for quick interpretation.",Minimize Cognitive Processing,,,,,Public Health,Nonspecific," Dashboards allow users
to monitor one or more systems at a glance by integrating them and summarizing key
metrics in real time to support decision making (Kintz, 2012; Morgan et al., 2008). ",International Conference on HCI in Business,Towards Public Health Dashboard Design Guidelines,2014,International Conference on HCI in Business,Google Scholar,research paper,No strong opinion,4.0,https://link.springer.com/chapter/10.1007/978-3-319-07293-7_5,"Minimize Cognitive Processing: This guideline seeks to reduce the users’ cognitive load by including all indicators on a single screen without a need for navigation. In addition, charts and graphs should be used where sensible to show trends visually and for quick interpretation.",doc_1021,"This guideline seeks to reduce the users’ cognitive load by including all indicators on a single screen without a need for navigation. In addition, charts and graphs should be used where sensible to show trends visually and for quick interpretation.","['guideline', 'seek', 'reduce', 'user', 'cognitive', 'load', 'including', 'indicator', 'single', 'screen', 'without', 'need', 'navigation', 'addition', 'chart', 'graph', 'used', 'sensible', 'show', 'trend', 'visually', 'quick', 'interpretation']",guideline seek reduce user cognitive load including indicator single screen without need navigation addition chart graph used sensible show trend visually quick interpretation,4
D041.003,"Temporal relationships and comparisons are important in recognizing patterns, trends, and potential issues. Therefore, the dashboard should have temporal capabilities to show trends over time and in relationship to historical data. In addition, information should be presented in a priority order based on recentness, urgency, and impact",Use Temporal Trend Analysis Technique,,,,,Public Health,Nonspecific," Dashboards allow users
to monitor one or more systems at a glance by integrating them and summarizing key
metrics in real time to support decision making (Kintz, 2012; Morgan et al., 2008). ",International Conference on HCI in Business,Towards Public Health Dashboard Design Guidelines,2014,International Conference on HCI in Business,Google Scholar,research paper,No strong opinion,4.0,https://link.springer.com/chapter/10.1007/978-3-319-07293-7_5,"Use Temporal Trend Analysis Technique: Temporal relationships and comparisons are important in recognizing patterns, trends, and potential issues. Therefore, the dashboard should have temporal capabilities to show trends over time and in relationship to historical data. In addition, information should be presented in a priority order based on recentness, urgency, and impact",doc_1022,"Temporal relationships and comparisons are important in recognizing patterns, trends, and potential issues. Therefore, the dashboard should have temporal capabilities to show trends over time and in relationship to historical data. In addition, information should be presented in a priority order based on recentness, urgency, and impact","['temporal', 'relationship', 'comparison', 'important', 'recognizing', 'pattern', 'trend', 'potential', 'issue', 'therefore', 'dashboard', 'temporal', 'capability', 'show', 'trend', 'time', 'relationship', 'historical', 'data', 'addition', 'information', 'presented', 'priority', 'order', 'based', 'recentness', 'urgency', 'impact']",temporal relationship comparison important recognizing pattern trend potential issue therefore dashboard temporal capability show trend time relationship historical data addition information presented priority order based recentness urgency impact,6
D041.004,"Customizable, Actionable “Launch Pad”","Customizable, Actionable “Launch Pad”",,,,"Few, Morgan et al (2008), Schooley et al. 2011) (Cheng et al., 2011; Zhan et al.,
2005",Public Health,Nonspecific," Dashboards allow users
to monitor one or more systems at a glance by integrating them and summarizing key
metrics in real time to support decision making (Kintz, 2012; Morgan et al., 2008). ",International Conference on HCI in Business,Towards Public Health Dashboard Design Guidelines,2014,International Conference on HCI in Business,Google Scholar,research paper,No strong opinion,4.0,https://link.springer.com/chapter/10.1007/978-3-319-07293-7_5,"Customizable, Actionable “Launch Pad”: Customizable, Actionable “Launch Pad”",doc_1023,"Customizable, Actionable “Launch Pad”","['customizable', 'actionable', 'launch', 'pad']",customizable actionable launch pad,0
D041.005,Information Aggregation,Information Aggregation,,,," (Cheng et al., 2011;
Morgan et al., 2008), Few, Gao et al (2006)",Public Health,Nonspecific," Dashboards allow users
to monitor one or more systems at a glance by integrating them and summarizing key
metrics in real time to support decision making (Kintz, 2012; Morgan et al., 2008). ",International Conference on HCI in Business,Towards Public Health Dashboard Design Guidelines,2014,International Conference on HCI in Business,Google Scholar,research paper,No strong opinion,4.0,https://link.springer.com/chapter/10.1007/978-3-319-07293-7_5,Information Aggregation: Information Aggregation,doc_1024,Information Aggregation,"['information', 'aggregation']",information aggregation,6
D041.006,Adherence to Convention,Adherence to Convention,,,,Gao et al. (2006),Public Health,Nonspecific," Dashboards allow users
to monitor one or more systems at a glance by integrating them and summarizing key
metrics in real time to support decision making (Kintz, 2012; Morgan et al., 2008). ",International Conference on HCI in Business,Towards Public Health Dashboard Design Guidelines,2014,International Conference on HCI in Business,Google Scholar,research paper,No strong opinion,4.0,https://link.springer.com/chapter/10.1007/978-3-319-07293-7_5,Adherence to Convention: Adherence to Convention,doc_1025,Adherence to Convention,"['adherence', 'convention']",adherence convention,0
D041.007,Minimalist Aesthetics,Minimalist Aesthetics,,,,"Few, Tufte, Gao",Public Health,Nonspecific," Dashboards allow users
to monitor one or more systems at a glance by integrating them and summarizing key
metrics in real time to support decision making (Kintz, 2012; Morgan et al., 2008). ",International Conference on HCI in Business,Towards Public Health Dashboard Design Guidelines,2014,International Conference on HCI in Business,Google Scholar,research paper,No strong opinion,4.0,https://link.springer.com/chapter/10.1007/978-3-319-07293-7_5,Minimalist Aesthetics: Minimalist Aesthetics,doc_1026,Minimalist Aesthetics,"['minimalist', 'aesthetic']",minimalist aesthetic,0
D041.008,In-Line Guidance and Training,In-Line Guidance and Training,,,,"Few, Gao",Public Health,Nonspecific," Dashboards allow users
to monitor one or more systems at a glance by integrating them and summarizing key
metrics in real time to support decision making (Kintz, 2012; Morgan et al., 2008). ",International Conference on HCI in Business,Towards Public Health Dashboard Design Guidelines,2014,International Conference on HCI in Business,Google Scholar,research paper,No strong opinion,4.0,https://link.springer.com/chapter/10.1007/978-3-319-07293-7_5,In-Line Guidance and Training: In-Line Guidance and Training,doc_1027,In-Line Guidance and Training,"['guidance', 'training']",guidance training,0
D041.009,User Workload Reduction,User Workload Reduction,,,,,Public Health,Nonspecific," Dashboards allow users
to monitor one or more systems at a glance by integrating them and summarizing key
metrics in real time to support decision making (Kintz, 2012; Morgan et al., 2008). ",International Conference on HCI in Business,Towards Public Health Dashboard Design Guidelines,2014,International Conference on HCI in Business,Google Scholar,research paper,No strong opinion,4.0,https://link.springer.com/chapter/10.1007/978-3-319-07293-7_5,User Workload Reduction: User Workload Reduction,doc_1028,User Workload Reduction,"['user', 'workload', 'reduction']",user workload reduction,1
D042.001,"Use subtitles to summarize conclusions or takeaways. Subtitles are more salient than titles, making them effec- tive for summarizing key insights and guiding users.",Use subtitles to summarize conclusions or takeaways,,,,Experimental Results,Nonspecific,Nonspecific,"First, a dashboard integrates various
objects, including textual, visual, and hybrid objects [6].
Second, the layout of a dashboard is essential for establishing
relationships and guiding viewing behavior","Manling Yang, Yihan Hou, Ling Li, Remco Chang, Wei Zeng","Dashboard Vision: Using Eye-Tracking to
Understand and Predict Dashboard Viewing
Behaviors",2021,TVCG,Google Scholar,research paper,Strong research,5.0,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10850879,"Use subtitles to summarize conclusions or takeaways: Use subtitles to summarize conclusions or takeaways. Subtitles are more salient than titles, making them effec- tive for summarizing key insights and guiding users.",doc_1029,"Use subtitles to summarize conclusions or takeaways. Subtitles are more salient than titles, making them effec- tive for summarizing key insights and guiding users.","['use', 'subtitle', 'summarize', 'conclusion', 'takeaway', 'subtitle', 'salient', 'title', 'making', 'tive', 'summarizing', 'key', 'insight', 'guiding', 'user']",use subtitle summarize conclusion takeaway subtitle salient title making tive summarizing key insight guiding user,0
D042.002,"Use numbers to present key data or quantitative information. Numbers receive high attention, making them ideal for conveying quantitative information. Plac- ing them beneath titles or subtitles in the top-left allows users to grasp key data quickly.",Use numbers to present key data or quantitative information.,,,,Experimental Results,Nonspecific,Nonspecific,"First, a dashboard integrates various
objects, including textual, visual, and hybrid objects [6].
Second, the layout of a dashboard is essential for establishing
relationships and guiding viewing behavior","Manling Yang, Yihan Hou, Ling Li, Remco Chang, Wei Zeng","Dashboard Vision: Using Eye-Tracking to
Understand and Predict Dashboard Viewing
Behaviors",2021,TVCG,Google Scholar,research paper,Strong research,5.0,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10850879,"Use numbers to present key data or quantitative information.: Use numbers to present key data or quantitative information. Numbers receive high attention, making them ideal for conveying quantitative information. Plac- ing them beneath titles or subtitles in the top-left allows users to grasp key data quickly.",doc_1030,"Use numbers to present key data or quantitative information. Numbers receive high attention, making them ideal for conveying quantitative information. Plac- ing them beneath titles or subtitles in the top-left allows users to grasp key data quickly.","['use', 'number', 'present', 'key', 'data', 'quantitative', 'information', 'number', 'receive', 'high', 'attention', 'making', 'ideal', 'conveying', 'quantitative', 'information', 'ing', 'beneath', 'title', 'subtitle', 'allows', 'user', 'grasp', 'key', 'data', 'quickly']",use number present key data quantitative information number receive high attention making ideal conveying quantitative information ing beneath title subtitle allows user grasp key data quickly,0
D042.003,"Highlight the role of filters in exploration. Filters like menus or sliders aid exploration by providing context, even without direct data. For instance, a slider showing a year range helps users understand temporal scope.",Highlight the role of filters in exploration,,,,Experimental Results,Nonspecific,Nonspecific,"First, a dashboard integrates various
objects, including textual, visual, and hybrid objects [6].
Second, the layout of a dashboard is essential for establishing
relationships and guiding viewing behavior","Manling Yang, Yihan Hou, Ling Li, Remco Chang, Wei Zeng","Dashboard Vision: Using Eye-Tracking to
Understand and Predict Dashboard Viewing
Behaviors",2021,TVCG,Google Scholar,research paper,Strong research,5.0,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10850879,"Highlight the role of filters in exploration: Highlight the role of filters in exploration. Filters like menus or sliders aid exploration by providing context, even without direct data. For instance, a slider showing a year range helps users understand temporal scope.",doc_1031,"Highlight the role of filters in exploration. Filters like menus or sliders aid exploration by providing context, even without direct data. For instance, a slider showing a year range helps users understand temporal scope.","['highlight', 'role', 'filter', 'exploration', 'filter', 'like', 'menu', 'slider', 'aid', 'exploration', 'providing', 'context', 'even', 'without', 'direct', 'data', 'instance', 'slider', 'showing', 'year', 'range', 'help', 'user', 'understand', 'temporal', 'scope']",highlight role filter exploration filter like menu slider aid exploration providing context even without direct data instance slider showing year range help user understand temporal scope,6
D042.004,"Combine visual objects with text to emphasize key in- formation. Highlighting alone may not capture attention; overlaying text on visual elements, such as value labels on bars, effectively emphasizes data.",Combine visual objects with text to emphasize key in- formation. ,,,,Experimental Results,Nonspecific,Nonspecific,"First, a dashboard integrates various
objects, including textual, visual, and hybrid objects [6].
Second, the layout of a dashboard is essential for establishing
relationships and guiding viewing behavior","Manling Yang, Yihan Hou, Ling Li, Remco Chang, Wei Zeng","Dashboard Vision: Using Eye-Tracking to
Understand and Predict Dashboard Viewing
Behaviors",2021,TVCG,Google Scholar,research paper,Strong research,5.0,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10850879,"Combine visual objects with text to emphasize key in- formation. : Combine visual objects with text to emphasize key in- formation. Highlighting alone may not capture attention; overlaying text on visual elements, such as value labels on bars, effectively emphasizes data.",doc_1032,"Combine visual objects with text to emphasize key in- formation. Highlighting alone may not capture attention; overlaying text on visual elements, such as value labels on bars, effectively emphasizes data.","['combine', 'visual', 'object', 'text', 'emphasize', 'key', 'formation', 'highlighting', 'alone', 'may', 'capture', 'attention', 'overlaying', 'text', 'visual', 'element', 'value', 'label', 'bar', 'effectively', 'emphasizes', 'data']",combine visual object text emphasize key formation highlighting alone may capture attention overlaying text visual element value label bar effectively emphasizes data,4
D042.005,"Prioritize stratified layouts for hierarchical informa- tion. Stratified layouts follow a narrative sequence, guid- ing users through sections effectively. Designers should organize the information in a narrative sequence to fully use this highly narrative layout type.",Prioritize stratified layouts for hierarchical informa- tion.,,,,Experimental Results,Nonspecific,Nonspecific,"First, a dashboard integrates various
objects, including textual, visual, and hybrid objects [6].
Second, the layout of a dashboard is essential for establishing
relationships and guiding viewing behavior","Manling Yang, Yihan Hou, Ling Li, Remco Chang, Wei Zeng","Dashboard Vision: Using Eye-Tracking to
Understand and Predict Dashboard Viewing
Behaviors",2021,TVCG,Google Scholar,research paper,Strong research,5.0,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10850879,"Prioritize stratified layouts for hierarchical informa- tion.: Prioritize stratified layouts for hierarchical informa- tion. Stratified layouts follow a narrative sequence, guid- ing users through sections effectively. Designers should organize the information in a narrative sequence to fully use this highly narrative layout type.",doc_1033,"Prioritize stratified layouts for hierarchical informa- tion. Stratified layouts follow a narrative sequence, guid- ing users through sections effectively. Designers should organize the information in a narrative sequence to fully use this highly narrative layout type.","['prioritize', 'stratified', 'layout', 'hierarchical', 'tion', 'stratified', 'layout', 'follow', 'narrative', 'sequence', 'ing', 'user', 'section', 'effectively', 'designer', 'organize', 'information', 'narrative', 'sequence', 'fully', 'use', 'highly', 'narrative', 'layout', 'type']",prioritize stratified layout hierarchical tion stratified layout follow narrative sequence ing user section effectively designer organize information narrative sequence fully use highly narrative layout type,4
D042.006,"Ensure consistency in table layouts to reduce cognitive load. In table layouts, it is crucial to aim for consistency in visualization types, color schemes, and element sizes, to minimize cognitive load and enhance focus and com- prehension of data dimensions",Ensure consistency in table layouts to reduce cognitive load,,,,Experimental Results,Nonspecific,Nonspecific,"First, a dashboard integrates various
objects, including textual, visual, and hybrid objects [6].
Second, the layout of a dashboard is essential for establishing
relationships and guiding viewing behavior","Manling Yang, Yihan Hou, Ling Li, Remco Chang, Wei Zeng","Dashboard Vision: Using Eye-Tracking to
Understand and Predict Dashboard Viewing
Behaviors",2021,TVCG,Google Scholar,research paper,Strong research,5.0,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10850879,"Ensure consistency in table layouts to reduce cognitive load: Ensure consistency in table layouts to reduce cognitive load. In table layouts, it is crucial to aim for consistency in visualization types, color schemes, and element sizes, to minimize cognitive load and enhance focus and com- prehension of data dimensions",doc_1034,"Ensure consistency in table layouts to reduce cognitive load. In table layouts, it is crucial to aim for consistency in visualization types, color schemes, and element sizes, to minimize cognitive load and enhance focus and com- prehension of data dimensions","['ensure', 'consistency', 'table', 'layout', 'reduce', 'cognitive', 'load', 'table', 'layout', 'crucial', 'aim', 'consistency', 'visualization', 'type', 'color', 'scheme', 'element', 'size', 'minimize', 'cognitive', 'load', 'enhance', 'focus', 'prehension', 'data', 'dimension']",ensure consistency table layout reduce cognitive load table layout crucial aim consistency visualization type color scheme element size minimize cognitive load enhance focus prehension data dimension,4
D042.007,"Minimize text in grouped views to emphasize the main view in grouped layouts. To direct attention to the main view in grouped layouts, reduce text in grouped views while maintaining readability. As with table layouts, ensure consistency in grouped views to further reduce cognitive load.",Minimize text in grouped views to emphasize the main view in grouped layouts.,,,,Experimental Results,Nonspecific,Nonspecific,"First, a dashboard integrates various
objects, including textual, visual, and hybrid objects [6].
Second, the layout of a dashboard is essential for establishing
relationships and guiding viewing behavior","Manling Yang, Yihan Hou, Ling Li, Remco Chang, Wei Zeng","Dashboard Vision: Using Eye-Tracking to
Understand and Predict Dashboard Viewing
Behaviors",2021,TVCG,Google Scholar,research paper,Strong research,5.0,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10850879,"Minimize text in grouped views to emphasize the main view in grouped layouts.: Minimize text in grouped views to emphasize the main view in grouped layouts. To direct attention to the main view in grouped layouts, reduce text in grouped views while maintaining readability. As with table layouts, ensure consistency in grouped views to further reduce cognitive load.",doc_1035,"Minimize text in grouped views to emphasize the main view in grouped layouts. To direct attention to the main view in grouped layouts, reduce text in grouped views while maintaining readability. As with table layouts, ensure consistency in grouped views to further reduce cognitive load.","['minimize', 'text', 'grouped', 'view', 'emphasize', 'main', 'view', 'grouped', 'layout', 'direct', 'attention', 'main', 'view', 'grouped', 'layout', 'reduce', 'text', 'grouped', 'view', 'maintaining', 'readability', 'table', 'layout', 'ensure', 'consistency', 'grouped', 'view', 'reduce', 'cognitive', 'load']",minimize text grouped view emphasize main view grouped layout direct attention main view grouped layout reduce text grouped view maintaining readability table layout ensure consistency grouped view reduce cognitive load,6
D043.001,Design choices should focus on clarity to ensure that all users can easily comprehend the information presented without confusion.,Clarity and simplicity,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,Clarity and simplicity: Design choices should focus on clarity to ensure that all users can easily comprehend the information presented without confusion.,doc_1036,Design choices should focus on clarity to ensure that all users can easily comprehend the information presented without confusion.,"['design', 'choice', 'focus', 'clarity', 'ensure', 'user', 'easily', 'comprehend', 'information', 'presented', 'without', 'confusion']",design choice focus clarity ensure user easily comprehend information presented without confusion,4
D043.002,Be visually distinct: Ensure that gamification components are easily distin- guishable and understood at a glance. ,Be visually distinct:,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,Be visually distinct:: Be visually distinct: Ensure that gamification components are easily distin- guishable and understood at a glance. ,doc_1037,Be visually distinct: Ensure that gamification components are easily distin- guishable and understood at a glance.,"['visually', 'distinct', 'ensure', 'gamification', 'component', 'easily', 'guishable', 'understood', 'glance']",visually distinct ensure gamification component easily guishable understood glance,4
D043.003,"Support data understanding: Gamification should not overshadow the primary data but rather complement it, helping to illustrate and simplify complex information through engaging visual cues.",Support data understanding,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Support data understanding: Support data understanding: Gamification should not overshadow the primary data but rather complement it, helping to illustrate and simplify complex information through engaging visual cues.",doc_1038,"Support data understanding: Gamification should not overshadow the primary data but rather complement it, helping to illustrate and simplify complex information through engaging visual cues.","['support', 'data', 'understanding', 'gamification', 'overshadow', 'primary', 'data', 'rather', 'complement', 'helping', 'illustrate', 'simplify', 'complex', 'information', 'engaging', 'visual', 'cue']",support data understanding gamification overshadow primary data rather complement helping illustrate simplify complex information engaging visual cue,0
D043.004,"Enhance user experience: Design gamification features in a way that en- hances, rather than complicates, the users interaction with the dashboard. This includes using intuitive symbols for achievements and straightforward metrics for progress tracking.",Enhance user experience,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Enhance user experience: Enhance user experience: Design gamification features in a way that en- hances, rather than complicates, the users interaction with the dashboard. This includes using intuitive symbols for achievements and straightforward metrics for progress tracking.",doc_1039,"Enhance user experience: Design gamification features in a way that en- hances, rather than complicates, the users interaction with the dashboard. This includes using intuitive symbols for achievements and straightforward metrics for progress tracking.","['enhance', 'user', 'experience', 'design', 'gamification', 'feature', 'way', 'hances', 'rather', 'complicates', 'user', 'interaction', 'dashboard', 'includes', 'using', 'intuitive', 'symbol', 'achievement', 'straightforward', 'metric', 'progress', 'tracking']",enhance user experience design gamification feature way hances rather complicates user interaction dashboard includes using intuitive symbol achievement straightforward metric progress tracking,1
D043.005,Maintain uniformity in visual elements and workflows across the dashboard to re- duce the learning curve and enhance user experience.,Consistency,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,Consistency: Maintain uniformity in visual elements and workflows across the dashboard to re- duce the learning curve and enhance user experience.,doc_1040,Maintain uniformity in visual elements and workflows across the dashboard to re- duce the learning curve and enhance user experience.,"['maintain', 'uniformity', 'visual', 'element', 'workflow', 'across', 'dashboard', 'duce', 'learning', 'curve', 'enhance', 'user', 'experience']",maintain uniformity visual element workflow across dashboard duce learning curve enhance user experience,1
D043.006,"This uniformity should also reflect the brands visual identity, which aids in building trust and fostering a sense of reliability.",,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,,doc_1041,"This uniformity should also reflect the brands visual identity, which aids in building trust and fostering a sense of reliability.","['uniformity', 'also', 'reflect', 'brand', 'visual', 'identity', 'aid', 'building', 'trust', 'fostering', 'sense', 'reliability']",uniformity also reflect brand visual identity aid building trust fostering sense reliability,0
D043.007,"Uniform design language: Use consistent visual styles, fonts, and colors for gamification elements like badges, leaderboards, and progress bars to integrate smoothly with the overall dashboard design",Uniform design language,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Uniform design language: Uniform design language: Use consistent visual styles, fonts, and colors for gamification elements like badges, leaderboards, and progress bars to integrate smoothly with the overall dashboard design",doc_1042,"Uniform design language: Use consistent visual styles, fonts, and colors for gamification elements like badges, leaderboards, and progress bars to integrate smoothly with the overall dashboard design","['uniform', 'design', 'language', 'use', 'consistent', 'visual', 'style', 'font', 'color', 'gamification', 'element', 'like', 'badge', 'leaderboards', 'progress', 'bar', 'integrate', 'smoothly', 'overall', 'dashboard', 'design']",uniform design language use consistent visual style font color gamification element like badge leaderboards progress bar integrate smoothly overall dashboard design,4
D043.008,"Consistent user interaction: Ensure that interactions with gamification features follow the same principles as the rest of the dashboard. For example, if tooltips are used to provide information on charts, similar tooltips should explain gamification elements.",Consistent user interaction,,,,,Nonspecific,Nonspecific," in the context of data analysis
and business intelligence, a dashboard aggregates essential information and presents
it in a user-friendly manner, often employing graphs, charts, and indicators for easy
interpretation. ",Krystyna Ziobro,"User-Centered Dashboard Design
Leveraging Design Thinking and Game Design Principles for
Improving User Engagement",2024,University of Gothenberg,IEEE search,Master's thesis,Well-researched and in-depth,5.0,https://gupea.ub.gu.se/bitstream/handle/2077/83690/CSE%2024-32%20KZ.pdf?sequence=1&isAllowed=y,"Consistent user interaction: Consistent user interaction: Ensure that interactions with gamification features follow the same principles as the rest of the dashboard. For example, if tooltips are used to provide information on charts, similar tooltips should explain gamification elements.",doc_1043,"Consistent user interaction: Ensure that interactions with gamification features follow the same principles as the rest of the dashboard. For example, if tooltips are used to provide information on charts, similar tooltips should explain gamification elements.","['consistent', 'user', 'interaction', 'ensure', 'interaction', 'gamification', 'feature', 'follow', 'principle', 'rest', 'dashboard', 'example', 'tooltips', 'used', 'provide', 'information', 'chart', 'similar', 'tooltips', 'explain', 'gamification', 'element']",consistent user interaction ensure interaction gamification feature follow principle rest dashboard example tooltips used provide information chart similar tooltips explain gamification element,1
